model,g_avail,J_ATP,J_ATP_glyc,J_ATP_resp,frac_glyc,phi_G,phi_R,phenotype,eps_ratio,organism
Model A (Shen LP),0.13846193645484953,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1392311638795987,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14000039130434785,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14076961872909702,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14153884615384618,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14230807357859535,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1430773010033445,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14384652842809367,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14461575585284284,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.145384983277592,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14615421070234116,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14692343812709033,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1476926655518395,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14846189297658866,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.14923112040133782,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15000034782608698,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15076957525083615,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1515388026755853,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15230803010033447,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15307725752508364,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1538464849498328,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15461571237458197,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15538493979933113,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1561541672240803,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15692339464882946,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15769262207357862,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15846184949832778,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.15923107692307695,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1600003043478261,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16076953177257527,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16153875919732444,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1623079866220736,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16307721404682277,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16384644147157193,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16461566889632112,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16538489632107028,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16615412374581945,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1669233511705686,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16769257859531778,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.16846180602006694,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1692310334448161,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17000026086956527,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17076948829431443,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1715387157190636,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17230794314381276,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17307717056856192,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17384639799331109,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17461562541806025,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1753848528428094,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17615408026755858,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17692330769230774,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1776925351170569,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17846176254180607,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.17923098996655523,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1800002173913044,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18076944481605356,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18153867224080272,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1823078996655519,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18307712709030105,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18384635451505021,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18461558193979938,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18538480936454854,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1861540367892977,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18692326421404687,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18769249163879603,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1884617190635452,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.18923094648829436,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19000017391304352,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1907694013377927,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19153862876254185,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19230785618729102,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19307708361204018,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19384631103678934,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1946155384615385,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19538476588628767,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19615399331103683,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.196923220735786,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19769244816053516,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.19846167558528433,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.1992309030100335,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20000013043478265,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20076935785953182,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20153858528428098,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20230781270903014,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2030770401337793,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20384626755852847,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20461549498327763,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2053847224080268,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20615394983277596,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20692317725752513,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2076924046822743,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20846163210702345,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.20923085953177262,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21000008695652178,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21076931438127094,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2115385418060201,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21230776923076927,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21307699665551844,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2138462240802676,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21461545150501676,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21538467892976593,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2161539063545151,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21692313377926425,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21769236120401342,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21846158862876258,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.21923081605351175,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2200000434782609,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22076927090301007,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22153849832775924,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2223077257525084,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22307695317725756,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22384618060200673,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2246154080267559,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22538463545150506,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22615386287625422,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22692309030100338,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22769231772575255,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.2284615451505017,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.22923077257525087,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model A (Shen LP),0.23000000000000004,0.18400000000000002,0.18400000000000002,0.0,1.0,0.2,-0.0,glycolysis,0.0,yeast
Model B (Kukurugya),1e-06,2.6000000000000002e-05,0.0,2.6000000000000002e-05,0.0,0.0,0.0001176470588235294,respiration,inf,yeast
Model B (Kukurugya),0.0007702274247491641,0.02002591304347827,0.0,0.02002591304347827,0.0,0.0,0.09061499114696048,respiration,inf,yeast
Model B (Kukurugya),0.001539454849498328,0.04002582608695653,0.0,0.04002582608695653,0.0,0.0,0.1811123352350974,respiration,inf,yeast
Model B (Kukurugya),0.002308682274247492,0.04514234531494796,0.0012402828179572374,0.04390206249699072,0.02747493089479654,0.0013481334977796058,0.19865186650222041,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.0030779096989966563,0.04633324225824732,0.0028077008263054787,0.043525541431941844,0.06059797867492659,0.0030518487242450856,0.19694815127575493,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.0038471371237458205,0.047524139201546696,0.004375118834653721,0.04314902036689298,0.09206098012841715,0.004755563950710566,0.19524443604928945,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.004616364548494984,0.04871503614484607,0.005942536843001962,0.042772499301844104,0.12198568067019011,0.006459279177176045,0.19354072082282398,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.005385591973244149,0.049905933088145435,0.007509954851350203,0.04239597823679523,0.1504822049531843,0.008162994403641525,0.1918370055963585,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.0061548193979933125,0.05109683003144481,0.009077372859698445,0.04201945717174636,0.17765041107466473,0.009866709630107004,0.19013329036989302,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.006924046822742476,0.052287726974744174,0.010644790868046684,0.04164293610669749,0.20358105972340876,0.011570424856572482,0.18842957514342754,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.007693274247491641,0.05347862391804355,0.012212208876394928,0.04126641504164862,0.22835682711489066,0.013274140083037964,0.18672585991696206,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.008462501672240804,0.05466952086134291,0.013779626884743166,0.04088989397659975,0.25205318553444295,0.01497785530950344,0.18502214469049658,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.009231729096989967,0.05586041780464228,0.015347044893091405,0.040513372911550875,0.2747391712457974,0.01668157053596892,0.1833184294640311,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.010000956521739131,0.05705131474794166,0.016914462901439647,0.04013685184650201,0.2964780562230584,0.018385285762434398,0.18161471423756562,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.010770183946488297,0.058242211691241025,0.01848188090978789,0.039760330781453135,0.3173279374719789,0.02008900098889988,0.17991099901110014,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.01153941137123746,0.05943310863454039,0.020049298918136133,0.03938380971640426,0.33734225549972663,0.02179271621536536,0.17820728378463466,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.012308638795986624,0.06062400557783977,0.021616716926484373,0.039007288651355394,0.35657025167578255,0.023496431441830837,0.17650356855816918,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.013077866220735788,0.06181490252113914,0.023184134934832613,0.03863076758630652,0.3750573727250354,0.025200146668296317,0.1747998533317037,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.013847093645484952,0.06300579946443852,0.024751552943180856,0.038254246521257654,0.39284562934799405,0.026903861894761797,0.17309613810523822,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.014616321070234117,0.06419669640773788,0.0263189709515291,0.03787772545620878,0.40997391492495505,0.02860757712122728,0.17139242287877274,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.01538554849498328,0.06538759335103725,0.02788638895987734,0.037501204391159906,0.4264782893930286,0.030311292347692757,0.16968870765230726,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.016154775919732446,0.06657849029433663,0.029453806968225582,0.03712468332611104,0.44239223265672356,0.03201500757415824,0.16798499242584178,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.01692400334448161,0.06776938723763598,0.031021224976573822,0.036748162261062166,0.45774687127975194,0.03371872280062372,0.1662812771993763,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.017693230769230774,0.06896028418093536,0.03258864298492206,0.0363716411960133,0.4725711816879586,0.0354224380270892,0.16457756197291082,mixed,0.2402173913043479,yeast
Model B (Kukurugya),0.018462458193979937,0.07015118112423474,0.03415606099327031,0.035995120130964425,0.4868921726746323,0.03712615325355468,0.16287384674644534,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.0192316856187291,0.07134207806753409,0.03572347900161855,0.03561859906591555,0.5007350496266995,0.03882986848002016,0.16117013151997986,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.020000913043478265,0.07253297501083347,0.03729089700996678,0.035242078000866685,0.5141233625726374,0.04053358370648563,0.15946641629351438,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.020770140468227432,0.07372387195413284,0.03885831501831503,0.03486555693581781,0.5270791398814573,0.04223729893295112,0.1577627010670489,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.021539367892976596,0.0749147688974322,0.040425733026663274,0.03448903587076894,0.5396230092094553,0.0439410141594166,0.15605898584058342,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.02230859531772576,0.07610566584073158,0.041993151035011514,0.03411251480572007,0.5517743070915605,0.04564472938588208,0.15435527061411794,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.023077822742474923,0.07729656278403095,0.043560569043359754,0.0337359937406712,0.5635511784019345,0.04734844461234756,0.15265155538765246,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.023847050167224087,0.07848745972733032,0.04512798705170799,0.03335947267562233,0.5749706667598246,0.04905215983881304,0.15094784016118698,mixed,0.2402173913043479,yeast
Model B (Kukurugya),0.02461627759197325,0.0796783566706297,0.04669540506005624,0.032982951610573456,0.5860487968280184,0.05075587506527852,0.1492441249347215,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.025385505016722414,0.08086925361392906,0.04826282306840448,0.03260643054552458,0.5968006493396348,0.052459590291744,0.14754040970825602,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.026154732441471578,0.08206015055722843,0.04983024107675271,0.032229909480475716,0.6072404295919649,0.05416330551820947,0.14583669448179054,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.026923959866220742,0.08325104750052781,0.05139765908510096,0.03185338841542684,0.6173815300615298,0.05586702074467495,0.14413297925532506,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.027693187290969905,0.08444194444382716,0.0529650770934492,0.03147686735037797,0.6272365877207252,0.05757073597114043,0.14242926402885958,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.02846241471571907,0.08563284138712654,0.05453249510179744,0.0311003462853291,0.6368175365718448,0.05927445119760591,0.1407255488023941,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.029231642140468236,0.08682373833042592,0.056099913110145685,0.030723825220280228,0.646135655857684,0.060978166424071396,0.13902183357592862,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.0300008695652174,0.08801463527372529,0.057667331118493925,0.030347304155231358,0.6552016143582107,0.06268188165053687,0.13731811834946314,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.030770096989966564,0.08920553221702465,0.059234749126842165,0.029970783090182487,0.6640255111390655,0.06438559687700235,0.13561440312299766,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.03153932441471573,0.09039642916032402,0.060802167135190405,0.029594262025133617,0.672616913079097,0.06608931210346783,0.13391068789653218,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.03230855183946489,0.09158732610362338,0.062369585143538644,0.029217740960084747,0.6809848894701073,0.06779302732993331,0.1322069726700667,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.033077779264214055,0.09277822304692276,0.06393700315188688,0.028841219895035873,0.6891380439518724,0.06949674255639879,0.13050325744360122,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.03384700668896322,0.09396911999022213,0.06550442116023512,0.028464698829987003,0.6970845440188344,0.07120045778286427,0.12879954221713574,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.03461623411371238,0.09516001693352151,0.06707183916858338,0.028088177764938133,0.704832148311192,0.07290417300932975,0.12709582699067026,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.035385461538461546,0.09635091387682088,0.06863925717693162,0.027711656699889262,0.7123882318820866,0.07460788823579523,0.12539211176420478,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.03615468896321071,0.09754181082012024,0.07020667518527986,0.02733513563484039,0.7197598096138493,0.07631160346226071,0.1236883965377393,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.036923916387959874,0.09873270776341961,0.0717740931936281,0.02695861456979152,0.7269535579395944,0.07801531868872619,0.12198468131127382,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.03769314381270904,0.09992360470671899,0.07334151120197634,0.026582093504742648,0.7339758350115322,0.07971903391519167,0.12028096608480834,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.0384623712374582,0.10111450165001835,0.07490892921032458,0.026205572439693778,0.7408326994440662,0.08142274914165715,0.11857725085834286,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.039231598662207365,0.10230539859331772,0.07647634721867282,0.025829051374644904,0.7475299277478014,0.08312646436812263,0.11687353563187738,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.04000082608695653,0.10349629553661709,0.07804376522702106,0.025452530309596034,0.7540730305599112,0.0848301795945881,0.1151698204054119,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.04077005351170569,0.10468719247991647,0.0796111832353693,0.025076009244547167,0.7604672677667057,0.08653389482105357,0.11346610517894644,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.04153928093645486,0.10587808942321586,0.08117860124371756,0.02469948817949829,0.7667176626056265,0.08823761004751908,0.11176238995248093,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.04230850836120403,0.10706898636651521,0.08274601925206579,0.02432296711444942,0.7728290148261253,0.08994132527398455,0.11005867472601547,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.04307773578595319,0.10825988330981458,0.08431343726041403,0.02394644604940055,0.7788059129818994,0.09164504050045003,0.10835495949954999,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.043846963210702354,0.10945078025311394,0.08588085526876227,0.02356992498435168,0.7846527459206386,0.0933487557269155,0.1066512442730845,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.04461619063545152,0.11064167719641332,0.08744827327711051,0.02319340391930281,0.7903737135317516,0.09505247095338099,0.10494752904661903,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.04538541806020068,0.11183257413971268,0.08901569128545875,0.022816882854253935,0.7959728368073801,0.09675618617984647,0.10324381382015355,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.046154645484949845,0.11302347108301206,0.09058310929380699,0.022440361789205065,0.8014539672673532,0.09845990140631194,0.10154009859368807,mixed,0.24021739130434788,yeast
Model B (Kukurugya),0.04692387290969901,0.11421436802631144,0.09215052730215524,0.022063840724156195,0.8068207957945066,0.10016361663277742,0.09983638336722259,mixed,0.24021739130434783,yeast
Model B (Kukurugya),0.04769310033444817,0.1154052649696108,0.09371794531050348,0.021687319659107324,0.8120768609229557,0.1018673318592429,0.0981326681407571,mixed,0.24021739130434785,yeast
Model B (Kukurugya),0.048462327759197336,0.11659616191291017,0.09528536331885172,0.021310798594058454,0.8172255566184397,0.10357104708570838,0.09642895291429163,mixed,0.24021739130434788,yeast
