organism,u_G,g_avail,frac_glyc,phenotype,J_ATP
yeast,0.4468354430379747,0.0465830759493671,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.04949445569620255,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.052405835443037986,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.05531721518987343,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.05822859493670887,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.06113997468354432,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.06405135443037976,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.06696273417721521,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.06987411392405066,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.07278549367088609,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.07569687341772154,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.07860825316455698,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.08151963291139243,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.08443101265822787,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.08734239240506331,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.09025377215189875,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.0931651518987342,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.09607653164556965,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.09898791139240509,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.10189929113924052,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.10481067088607597,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.10772205063291142,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.11063343037974686,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.11354481012658231,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.11645618987341774,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.11936756962025319,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.12227894936708864,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.12519032911392408,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.12810170886075953,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.13101308860759497,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.13392446835443042,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.13683584810126587,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.1397472278481013,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.14265860759493673,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.14556998734177218,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.14848136708860762,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.15139274683544307,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.15430412658227852,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.15721550632911396,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.1601268860759494,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.16303826582278486,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.1659496455696203,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.16886102531645575,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.17177240506329117,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.1746837848101266,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.17759516455696206,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.1805065443037975,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.18341792405063295,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.1863293037974684,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.18924068354430384,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.1921520632911393,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.19506344303797474,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.19797482278481018,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.20088620253164563,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.20379758227848105,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.2067089620253165,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.20962034177215194,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.2125317215189874,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.21544310126582283,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.21835448101265828,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.22126586075949373,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.22417724050632917,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.22708862025316462,1.0,glycolysis,0.08221772151898735
yeast,0.4468354430379747,0.23000000000000004,1.0,glycolysis,0.08221772151898735
yeast,0.4588607594936709,1e-06,0.0,respiration,2.6e-05
yeast,0.4588607594936709,0.002912379746835444,0.055645082288057486,mixed,0.04540385706607693
yeast,0.4588607594936709,0.0058237594936708876,0.17794020414330528,mixed,0.04829477065104035
yeast,0.4588607594936709,0.008735139240506331,0.2864211264064957,mixed,0.05118568423600375
yeast,0.4588607594936709,0.011646518987341774,0.38330335405808025,mixed,0.054076597820967146
yeast,0.4588607594936709,0.014557898734177217,0.47035267375397893,mixed,0.05696751140593061
yeast,0.4588607594936709,0.017469278481012665,0.5489937514719451,mixed,0.05985842499089403
yeast,0.4588607594936709,0.020380658227848108,0.620388711061152,mixed,0.06274933857585757
yeast,0.4588607594936709,0.02329203797468355,0.6854949483563441,mixed,0.06564025216082085
yeast,0.4588607594936709,0.026203417721518994,0.7451083123342844,mixed,0.0685311657457843
yeast,0.4588607594936709,0.029114797468354436,0.7998957993457722,mixed,0.07142207933074776
yeast,0.4588607594936709,0.03202617721518988,0.8504206161491814,mixed,0.07431299291571114
yeast,0.4588607594936709,0.03493755696202533,0.8971616120063403,mixed,0.0772039065006746
yeast,0.4588607594936709,0.03784893670886077,0.9405285025280054,mixed,0.08009482008563805
yeast,0.4588607594936709,0.040760316455696215,0.9808739114672035,mixed,0.08298573367060134
yeast,0.4588607594936709,0.043671696202531654,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.0465830759493671,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.04949445569620255,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.052405835443037986,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.05531721518987343,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.05822859493670887,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.06113997468354432,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.06405135443037976,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.06696273417721521,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.06987411392405066,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.07278549367088609,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.07569687341772154,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.07860825316455698,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.08151963291139243,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.08443101265822787,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.08734239240506331,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.09025377215189875,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.0931651518987342,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.09607653164556965,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.09898791139240509,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.10189929113924052,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.10481067088607597,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.10772205063291142,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.11063343037974686,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.11354481012658231,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.11645618987341774,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.11936756962025319,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.12227894936708864,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.12519032911392408,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.12810170886075953,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.13101308860759497,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.13392446835443042,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.13683584810126587,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.1397472278481013,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.14265860759493673,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.14556998734177218,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.14848136708860762,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.15139274683544307,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.15430412658227852,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.15721550632911396,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.1601268860759494,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.16303826582278486,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.1659496455696203,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.16886102531645575,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.17177240506329117,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.1746837848101266,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.17759516455696206,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.1805065443037975,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.18341792405063295,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.1863293037974684,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.18924068354430384,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.1921520632911393,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.19506344303797474,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.19797482278481018,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.20088620253164563,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.20379758227848105,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.2067089620253165,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.20962034177215194,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.2125317215189874,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.21544310126582283,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.21835448101265828,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.22126586075949373,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.22417724050632917,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.22708862025316462,1.0,glycolysis,0.08443037974683545
yeast,0.4588607594936709,0.23000000000000004,1.0,glycolysis,0.08443037974683545
yeast,0.4708860759493671,1e-06,0.0,respiration,2.6e-05
yeast,0.4708860759493671,0.002912379746835444,0.055545818309072445,mixed,0.04543630950735661
yeast,0.4708860759493671,0.0058237594936708876,0.17734439680060204,mixed,0.04840515360915984
yeast,0.4708860759493671,0.008735139240506331,0.2850657764182184,mixed,0.05137399771096307
yeast,0.4708860759493671,0.011646518987341774,0.3810171428437482,mixed,0.05434284181276629
yeast,0.4708860759493671,0.014557898734177217,0.46702761698085243,mixed,0.05731168591456956
yeast,0.4708860759493671,0.017469278481012665,0.5445659795168851,mixed,0.06028053001637279
yeast,0.4708860759493671,0.020380658227848108,0.6148252404495246,mixed,0.0632493741181761
yeast,0.4708860759493671,0.02329203797468355,0.6787844589459888,mixed,0.06621821821997932
yeast,0.4708860759493671,0.026203417721518994,0.737254646915155,mixed,0.06918706232178254
yeast,0.4708860759493671,0.029114797468354436,0.7909133404055577,mixed,0.07215590642358585
yeast,0.4708860759493671,0.03202617721518988,0.8403309736710617,mixed,0.07512475052538892
yeast,0.4708860759493671,0.03493755696202533,0.8859912373406097,mixed,0.0780935946271924
yeast,0.4708860759493671,0.03784893670886077,0.9283069629822517,mixed,0.08106243872899553
yeast,0.4708860759493671,0.040760316455696215,0.967632640435824,mixed,0.08403128283079868
yeast,0.4708860759493671,0.043671696202531654,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.0465830759493671,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.04949445569620255,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.052405835443037986,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.05531721518987343,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.05822859493670887,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.06113997468354432,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.06405135443037976,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.06696273417721521,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.06987411392405066,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.07278549367088609,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.07569687341772154,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.07860825316455698,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.08151963291139243,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.08443101265822787,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.08734239240506331,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.09025377215189875,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.0931651518987342,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.09607653164556965,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.09898791139240509,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.10189929113924052,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.10481067088607597,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.10772205063291142,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.11063343037974686,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.11354481012658231,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.11645618987341774,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.11936756962025319,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.12227894936708864,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.12519032911392408,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.12810170886075953,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.13101308860759497,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.13392446835443042,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.13683584810126587,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.1397472278481013,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.14265860759493673,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.14556998734177218,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.14848136708860762,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.15139274683544307,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.15430412658227852,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.15721550632911396,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.1601268860759494,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.16303826582278486,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.1659496455696203,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.16886102531645575,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.17177240506329117,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.1746837848101266,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.17759516455696206,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.1805065443037975,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.18341792405063295,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.1863293037974684,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.18924068354430384,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.1921520632911393,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.19506344303797474,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.19797482278481018,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.20088620253164563,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.20379758227848105,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.2067089620253165,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.20962034177215194,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.2125317215189874,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.21544310126582283,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.21835448101265828,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.22126586075949373,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.22417724050632917,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.22708862025316462,1.0,glycolysis,0.08664303797468355
yeast,0.4708860759493671,0.23000000000000004,1.0,glycolysis,0.08664303797468355
yeast,0.48291139240506326,1e-06,0.0,respiration,2.6e-05
yeast,0.48291139240506326,0.002912379746835444,0.0554518255911239,mixed,0.04546708140153639
yeast,0.48291139240506326,0.0058237594936708876,0.1767819477993154,mixed,0.04850982039454072
yeast,0.48291139240506326,0.008735139240506331,0.28378975902024556,mixed,0.05155255938754502
yeast,0.48291139240506326,0.011646518987341774,0.37886991898122874,mixed,0.05459529838054933
yeast,0.48291139240506326,0.014557898734177217,0.46391142657452666,mixed,0.05763803737355366
yeast,0.48291139240506326,0.017469278481012665,0.5404243975645717,mixed,0.060680776366558
yeast,0.48291139240506326,0.020380658227848108,0.6096305211847434,mixed,0.06372351535956242
yeast,0.48291139240506326,0.02329203797468355,0.6725287824593132,mixed,0.06676625435256665
yeast,0.48291139240506326,0.026203417721518994,0.7299439968369039,mixed,0.06980899334557097
yeast,0.48291139240506326,0.029114797468354436,0.7825631821848349,mixed,0.07285173233857531
yeast,0.48291139240506326,0.03202617721518988,0.8309631814911705,mixed,0.07589447133157956
yeast,0.48291139240506326,0.03493755696202533,0.8756318970456398,mixed,0.07893721032458406
yeast,0.48291139240506326,0.03784893670886077,0.9169847958981907,mixed,0.08197994931758822
yeast,0.48291139240506326,0.040760316455696215,0.9553778711951078,mixed,0.08502268831059255
yeast,0.48291139240506326,0.043671696202531654,0.9911179165608887,glycolysis,0.08806542730359704
yeast,0.48291139240506326,0.0465830759493671,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.04949445569620255,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.052405835443037986,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.05531721518987343,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.05822859493670887,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.06113997468354432,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.06405135443037976,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.06696273417721521,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.06987411392405066,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.07278549367088609,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.07569687341772154,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.07860825316455698,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.08151963291139243,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.08443101265822787,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.08734239240506331,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.09025377215189875,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.0931651518987342,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.09607653164556965,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.09898791139240509,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.10189929113924052,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.10481067088607597,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.10772205063291142,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.11063343037974686,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.11354481012658231,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.11645618987341774,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.11936756962025319,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.12227894936708864,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.12519032911392408,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.12810170886075953,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.13101308860759497,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.13392446835443042,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.13683584810126587,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.1397472278481013,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.14265860759493673,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.14556998734177218,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.14848136708860762,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.15139274683544307,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.15430412658227852,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.15721550632911396,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.1601268860759494,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.16303826582278486,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.1659496455696203,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.16886102531645575,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.17177240506329117,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.1746837848101266,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.17759516455696206,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.1805065443037975,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.18341792405063295,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.1863293037974684,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.18924068354430384,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.1921520632911393,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.19506344303797474,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.19797482278481018,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.20088620253164563,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.20379758227848105,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.2067089620253165,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.20962034177215194,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.2125317215189874,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.21544310126582283,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.21835448101265828,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.22126586075949373,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.22417724050632917,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.22708862025316462,1.0,glycolysis,0.08885569620253164
yeast,0.48291139240506326,0.23000000000000004,1.0,glycolysis,0.08885569620253164
yeast,0.49493670886075947,1e-06,0.0,respiration,2.6e-05
yeast,0.49493670886075947,0.002912379746835444,0.055362695111158905,mixed,0.04549629999440726
yeast,0.49493670886075947,0.0058237594936708876,0.1762501319065197,mixed,0.048609203817975045
yeast,0.49493670886075947,0.008735139240506331,0.28258630691535047,mixed,0.05172210764154283
yeast,0.49493670886075947,0.011646518987341774,0.3768493820223356,mixed,0.05483501146511062
yeast,0.49493670886075947,0.014557898734177217,0.460985021639709,mixed,0.0579479152886784
yeast,0.49493670886075947,0.017469278481012665,0.5365421273274343,mixed,0.06106081911224623
yeast,0.49493670886075947,0.020380658227848108,0.604769067569458,mixed,0.06417372293581414
yeast,0.49493670886075947,0.02329203797468355,0.6666831960871215,mixed,0.06728662675938178
yeast,0.49493670886075947,0.026203417721518994,0.7231219265218823,mixed,0.0703995305829496
yeast,0.49493670886075947,0.029114797468354436,0.7747808304909288,mixed,0.07351243440651742
yeast,0.49493670886075947,0.03202617721518988,0.8222424492433369,mixed,0.07662533823008516
yeast,0.49493670886075947,0.03493755696202533,0.8659983566411426,mixed,0.07973824205365299
yeast,0.49493670886075947,0.03784893670886077,0.9064662484056061,mixed,0.0828511458772208
yeast,0.49493670886075947,0.040760316455696215,0.9440033183801769,mixed,0.08596404970078846
yeast,0.49493670886075947,0.043671696202531654,0.9789168300935732,mixed,0.08907695352435643
yeast,0.49493670886075947,0.0465830759493671,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.04949445569620255,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.052405835443037986,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.05531721518987343,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.05822859493670887,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.06113997468354432,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.06405135443037976,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.06696273417721521,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.06987411392405066,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.07278549367088609,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.07569687341772154,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.07860825316455698,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.08151963291139243,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.08443101265822787,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.08734239240506331,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.09025377215189875,1.0,glycolysis,0.09106835443037975
yeast,0.49493670886075947,0.0931651518987342,1.0,glycolysis,0.09106835443037975
